x,V,rho
12.09277344,28,3.3156836939839e-20
12.10644531,28,1.206297636147e-20
12.12011719,28,1.8934481031863e-21
12.13378906,28,3.2823116209325e-21
12.14746094,28,2.0104200476102e-20
12.16113281,28,1.3330957556508e-20
12.17480469,28,1.5874212319578e-20
12.18847656,28,2.9723788607234e-20
12.20214844,28,3.1985894935716e-20
12.21582031,28,4.936998133987e-21
12.22949219,28,6.5101992182732e-20
12.24316406,28,8.2105757780399e-20
12.25683594,28,5.6453891464754e-20
12.27050781,28,1.6639305439482e-22
12.28417969,28,3.4379062070163e-21
12.29785156,28,1.365566011977e-20
12.31152344,28,4.9434989153242e-21
12.32519531,28,1.4425764860106e-20
12.33886719,28,5.9435044186155e-21
12.35253906,28,9.0154130960643e-21
12.36621094,28,1.9057076063416e-20
12.37988281,28,1.6746436521042e-20
12.39355469,28,8.9573477753459e-21
12.40722656,28,8.3326046323601e-21
12.42089844,28,7.6310595873536e-21
12.43457031,28,2.4287184084152e-20
12.44824219,28,1.6327948545117e-20
12.46191406,28,1.7891029618325e-20
12.47558594,28,3.890723823216e-20
12.48925781,28,1.1147210492439e-20
12.50292969,28,2.9699943454222e-21
12.51660156,28,4.418711218058e-21
12.53027344,28,6.578090450233e-20
12.54394531,28,2.2973400867751e-20
12.55761719,28,4.7041592684678e-21
12.57128906,28,1.3926970336349e-20
12.58496094,28,8.4421394332333e-22
12.59863281,28,6.5774124652803e-22
12.61230469,28,4.8022148158278e-21
12.62597656,28,1.511509151849e-20
12.63964844,28,1.1318562299191e-20
12.65332031,28,9.7170119464735e-21
12.66699219,28,1.6668347215974e-20
12.68066406,28,3.8453660948002e-20
12.69433594,28,1.0377886706974e-20
12.70800781,28,1.6268477806766e-20
12.72167969,28,6.0010037483436e-21
12.73535156,28,4.5730863625978e-21
12.74902344,28,1.409879037164e-21
12.76269531,28,6.9134010394485e-22
12.77636719,28,3.4006308663038e-20
12.79003906,28,3.8871742355766e-20
12.80371094,28,4.8036335150988e-22
12.81738281,28,1.2424898059895e-21
12.83105469,28,1.9563281798659e-21
12.84472656,28,8.4920135499838e-21
12.85839844,28,8.8796530943977e-21
12.87207031,28,1.6516128873422e-20
12.88574219,28,7.4335587257845e-21
12.89941406,28,1.7859841527874e-20
12.91308594,28,3.7319302486082e-20
12.92675781,28,3.954974713895e-20
12.94042969,28,1.0350826709625e-19
12.95410156,28,7.0087512926214e-20
12.96777344,28,4.135727838877e-21
12.98144531,28,1.4392881575359e-21
12.99511719,28,7.2811130322375e-21
13.00878906,28,5.2014165902226e-21
13.02246094,28,4.2971693184045e-21
13.03613281,28,1.9517363685858e-21
13.04980469,28,9.5666348121029e-21
13.06347656,28,8.4351152283005e-21
13.07714844,28,4.4941251654603e-20
13.09082031,28,3.218723029297e-20
13.10449219,28,5.1644889576079e-20
13.11816406,28,4.0252647667849e-20
13.13183594,28,1.012394435741e-21
13.14550781,28,2.4341591238681e-20
13.15917969,28,2.1494611659461e-20
13.17285156,28,3.1145135237632e-21
13.18652344,28,8.8377882686547e-21
13.20019531,28,2.1100530142097e-20
13.21386719,28,7.1454121488187e-21
13.22753906,28,3.4280027698999e-22
13.24121094,28,2.4595550001259e-20
13.25488281,28,1.3054164968242e-20
13.26855469,28,1.2123759084892e-20
13.28222656,28,6.1356652082465e-22
13.29589844,28,5.644605333969e-21
13.30957031,28,8.8243928203584e-21
13.32324219,28,7.6979278549784e-21
13.33691406,28,6.2639578673464e-21
13.35058594,28,4.969551205513e-21
13.36425781,28,5.8145101532134e-21
13.37792969,28,1.5960822400626e-20
13.39160156,28,1.4150541373855e-20
13.40527344,28,1.4854816085621e-20
13.41894531,28,2.2366967517697e-21
13.43261719,28,9.4418746750876e-21
13.44628906,28,1.4543372991171e-20
13.45996094,28,5.1641925792753e-21
13.47363281,28,4.6768253030273e-21
13.48730469,28,2.7966255790551e-20
13.50097656,28,2.3328253550712e-20
13.51464844,28,9.5808192161278e-21
13.52832031,28,2.2288625874025e-20
13.54199219,28,2.6410082562092e-20
13.55566406,28,2.4461919829059e-20
13.56933594,28,1.090377376186e-20
13.58300781,28,3.6831775449834e-20
13.59667969,28,3.2387147411938e-20
13.61035156,28,3.9641386349139e-20
13.62402344,28,2.2606352010057e-21
13.63769531,28,2.6464191956722e-20
13.65136719,28,2.1852315140441e-20
13.66503906,28,1.1675920466793e-20
13.67871094,28,1.02239410152e-20
13.69238281,28,2.6369998010387e-21
13.70605469,28,1.2239833478888e-21
13.71972656,28,1.2626572534787e-20
13.73339844,28,3.2888818076985e-20
13.74707031,28,4.7678897624383e-20
13.76074219,28,1.7953177301975e-20
13.77441406,28,2.4464001144304e-21
13.78808594,28,2.1625191850593e-20
13.80175781,28,1.8901444412668e-20
13.81542969,28,1.2676654213005e-20
13.82910156,28,2.3658486378005e-20
13.84277344,28,5.1782762787837e-21
13.85644531,28,1.1158699508595e-20
13.87011719,28,1.0833949308395e-20
13.88378906,28,8.8352451901624e-21
13.89746094,28,9.5278466338521e-21
13.91113281,28,1.0197460549394e-21
13.92480469,28,6.2857636714858e-21
13.93847656,28,8.6628813741109e-21
13.95214844,28,3.7792469699297e-21
13.96582031,28,1.3497816965459e-20
13.97949219,28,2.4305205140348e-20
13.99316406,28,4.6679553637439e-21
14.00683594,28,2.1170688288699e-20
14.02050781,28,3.8993603419672e-20
14.03417969,28,3.5235097456467e-20
14.04785156,28,7.0811495081009e-21
14.06152344,28,9.5071051693825e-21
14.07519531,28,7.7198874998936e-21
14.08886719,28,8.6631471897909e-21
14.10253906,28,3.7220080832037e-21
14.11621094,28,1.0648890794773e-20
14.12988281,28,2.1966595604625e-21
14.14355469,28,1.171044568843e-20
14.15722656,28,4.1166002623324e-20
14.17089844,28,4.6849936173611e-20
14.18457031,28,1.1723409465459e-20
14.19824219,28,2.1030197332986e-20
14.21191406,28,1.9193237689526e-20
14.22558594,28,2.0378795777146e-21
14.23925781,28,4.8800179286209e-21
14.25292969,28,2.7987816825444e-21
14.26660156,28,8.2373648268079e-22
14.28027344,28,1.3661467884894e-20
14.29394531,28,2.6054933149633e-20
14.30761719,28,1.5605025379197e-20
14.32128906,28,4.1131171837741e-21
14.33496094,28,2.3352938238477e-21
14.34863281,28,5.4404630791397e-21
14.36230469,28,1.7268040066229e-20
14.37597656,28,1.0944753793654e-20
14.38964844,28,1.0618005976087e-20
14.40332031,28,8.9616571867833e-21
14.41699219,28,2.9442272408287e-20
14.43066406,28,1.5061448978017e-20
14.44433594,28,1.1700298274484e-20
14.45800781,28,2.560063205566e-20
14.47167969,28,1.2157988702432e-20
14.48535156,28,2.0267494248361e-20
14.49902344,28,5.2963443733369e-21
14.51269531,28,4.387800526403e-22
14.52636719,28,1.1126409848065e-20
14.54003906,28,3.9467307647328e-21
14.55371094,28,3.8473183348167e-21
14.56738281,28,4.8429899428183e-20
14.58105469,28,3.4946893810069e-20
14.59472656,28,2.0489318494253e-20
14.60839844,28,2.9656508277611e-20
14.62207031,28,2.6955590280865e-20
14.63574219,28,4.2252518709798e-21
14.64941406,28,8.3896620161776e-21
14.66308594,28,2.9165764369048e-20
14.67675781,28,3.0578637487489e-20
14.69042969,28,6.3827450919228e-21
14.70410156,28,8.7484778096778e-21
14.71777344,28,1.2916852973382e-20
14.73144531,28,9.1827142136032e-21
14.74511719,28,1.3557118205836e-20
14.75878906,28,6.4058137753364e-21
14.77246094,28,1.0378579123623e-20
14.78613281,28,2.5351058076682e-21
14.79980469,28,2.0803844670608e-20
14.81347656,28,2.65841455434e-20
14.82714844,28,1.7879885020726e-20
14.84082031,28,1.7896784612729e-20
14.85449219,28,1.1588178258556e-21
14.86816406,28,9.9743141003164e-21
14.88183594,28,4.7537751438771e-21
14.89550781,28,8.6898878838467e-21
14.90917969,28,7.4662863280449e-21
14.92285156,28,1.3994593113296e-21
14.93652344,28,1.5196218228365e-20
14.95019531,28,5.8044635968916e-21
14.96386719,28,3.9530540667533e-20
14.97753906,28,1.741192087285e-20
14.99121094,28,2.802420468356e-20
15.00488281,28,8.0708659491602e-22
15.01855469,28,6.4114363803563e-21
15.03222656,28,1.8639990933828e-20
15.04589844,28,6.724829622403e-21
15.05957031,28,1.1337304153509e-20
15.07324219,28,1.4016793991213e-20
15.08691406,28,1.8093296860559e-20
15.10058594,28,1.04263524231e-20
15.11425781,28,1.3366858054236e-21
15.12792969,28,4.0718372807696e-21
15.14160156,28,1.3315898810485e-21
15.15527344,28,3.8843539254973e-21
15.16894531,28,2.2644682038593e-20
15.18261719,28,3.3022718421616e-20
15.19628906,28,4.2114573706409e-21
15.20996094,28,2.9077606217955e-21
15.22363281,28,9.8968566467289e-21
15.23730469,28,3.4335993388051e-21
15.25097656,28,1.0376911947645e-20
15.26464844,28,1.3387532281698e-20
15.27832031,28,1.8816100690854e-20
15.29199219,28,5.3386134300339e-21
15.30566406,28,1.0308743583686e-20
15.31933594,28,1.8780193522981e-20
15.33300781,28,1.7979380097878e-20
15.34667969,28,8.4027979413089e-21
15.36035156,28,1.8626768271276e-20
15.37402344,28,3.1431133730504e-20
15.38769531,28,2.858523417914e-20
15.40136719,28,3.2550976470865e-20
15.41503906,28,3.8268826950967e-21
15.42871094,28,4.0122319952263e-21
15.44238281,28,3.8543850626661e-21
15.45605469,28,1.2646628380059e-21
15.46972656,28,6.362215284445e-21
15.48339844,28,4.9030140405011e-21
15.49707031,28,2.1662208397531e-20
15.51074219,28,3.4953334597943e-20
15.52441406,28,7.2857966176326e-20
15.53808594,28,3.683762078326e-20
15.55175781,28,2.3131653754446e-20
15.56542969,28,4.1127621596703e-21
15.57910156,28,4.8602488494699e-22
15.59277344,28,4.3092284572709e-21
15.60644531,28,1.2435948431879e-20
15.62011719,28,3.7733330130153e-21
15.63378906,28,1.1977619784925e-21
15.64746094,28,9.2470485053554e-21
15.66113281,28,5.2275726108143e-21
15.67480469,28,3.5948620334146e-21
15.68847656,28,5.4150292010381e-21
15.70214844,28,1.5631738801194e-20
15.71582031,28,8.0673471520463e-22
15.72949219,28,1.2697662259571e-20
15.74316406,28,6.6116970667799e-21
15.75683594,28,1.5731583526351e-21
15.77050781,28,8.8037706547871e-21
15.78417969,28,4.2831824950429e-22
15.79785156,28,4.9618377053946e-22
15.81152344,28,1.5643053228095e-20
15.82519531,28,1.2734569664066e-20
15.83886719,28,2.7894415682771e-20
15.85253906,28,1.9843782957611e-21
15.86621094,28,6.0490060574301e-21
15.87988281,28,2.9379799642739e-20
15.89355469,28,3.9704060949699e-21
15.90722656,28,3.6767881609189e-21
15.92089844,28,2.2258988636079e-20
15.93457031,28,1.9657337001568e-21
15.94824219,28,2.2683005656528e-20
15.96191406,28,1.6983007866464e-20
15.97558594,28,2.3443769414942e-20
15.98925781,28,1.1909910222598e-20
16.00292969,28,7.28951824301e-21
16.01660156,28,1.5065928553323e-20
16.03027344,28,1.4153153667881e-21
16.04394531,28,3.9204584689451e-21
16.05761719,28,3.15683797994e-21
16.07128906,28,5.1679332148552e-20
16.08496094,28,1.6725591584576e-21
16.09863281,28,3.6978004650695e-20
16.11230469,28,8.0332969781354e-22
16.12597656,28,1.3202396755141e-20
16.13964844,28,2.1044275331977e-20
16.15332031,28,3.2630030132196e-21
16.16699219,28,5.8139632910217e-21
16.18066406,28,1.1909084204051e-20
16.19433594,28,2.8404763708141e-20
16.20800781,28,3.2856777739583e-21
16.22167969,28,4.502902624276e-21
16.23535156,28,5.1466752963252e-21
16.24902344,28,2.1598811887993e-20
16.26269531,28,3.6615589341256e-21
16.27636719,28,6.1142776116362e-21
16.29003906,28,3.1420423585505e-20
16.30371094,28,3.8725120627685e-20
16.31738281,28,2.8741704019945e-21
16.33105469,28,9.1671778949944e-21
16.34472656,28,2.7021843404091e-20
16.35839844,28,4.8158909849315e-21
16.37207031,28,3.5661932248976e-21
16.38574219,28,1.1053069496685e-21
16.39941406,28,2.8303149345657e-20
16.41308594,28,2.1679964519538e-21
16.42675781,28,6.3244149549618e-21
16.44042969,28,2.3910448066714e-21
16.45410156,28,7.2927286333614e-21
16.46777344,28,1.9280438971422e-21
16.48144531,28,1.1306320071053e-20
16.49511719,28,1.4633935860218e-20
16.50878906,28,1.0153810898006e-20
16.52246094,28,4.8827393784454e-21
16.53613281,28,1.8974897862336e-20
16.54980469,28,7.417401565819e-21
16.56347656,28,6.2133429649468e-21
16.57714844,28,2.3611643553652e-20
16.59082031,28,9.301109955064e-21
16.60449219,28,1.941906743781e-20
16.61816406,28,9.2765599164597e-21
16.63183594,28,3.1624168416888e-21
16.64550781,28,1.0018921041298e-20
16.65917969,28,1.2319619639212e-22
16.67285156,28,1.6508501139599e-20
16.68652344,28,8.8584571482507e-21
16.70019531,28,1.3498587522416e-21
16.71386719,28,3.5942752245941e-21
16.72753906,28,1.2965875288834e-20
16.74121094,28,7.0573578426701e-21
16.75488281,28,7.1010828361438e-21
16.76855469,28,4.4857581822864e-20
16.78222656,28,9.184588473681e-21
16.79589844,28,2.7096069521395e-21
16.80957031,28,2.1764932258745e-21
16.82324219,28,1.7625259731437e-20
16.83691406,28,8.3558196267075e-21
16.85058594,28,1.3001474249017e-20
16.86425781,28,1.4083161031152e-21
16.87792969,28,5.2927945956703e-21
16.89160156,28,3.4380563339352e-20
16.90527344,28,2.2551854561828e-20
16.91894531,28,1.1000142902585e-21
16.93261719,28,6.9473500281044e-21
16.94628906,28,4.3775887629777e-21
16.95996094,28,3.5423095142551e-22
16.97363281,28,2.9126642693072e-20
16.98730469,28,2.1919138199302e-20
17.00097656,28,3.1680499929604e-20
17.01464844,28,3.3698393954479e-21
17.02832031,28,2.3309600111017e-20
17.04199219,28,7.0909275195809e-21
17.05566406,28,2.9728700271051e-21
17.06933594,28,1.8590961314651e-20
17.08300781,28,2.5464870736566e-21
17.09667969,28,4.7056832257318e-20
17.11035156,28,1.1213272223246e-20
17.12402344,28,3.0026369739629e-20
17.13769531,28,2.1989194219952e-20
17.15136719,28,4.5200879716101e-21
17.16503906,28,5.4717082510424e-22
17.17871094,28,9.1086003402436e-22
17.19238281,28,7.4367990797881e-22
17.20605469,28,1.4988983263964e-20
17.21972656,28,4.1830793523384e-21
17.23339844,28,6.5353357238232e-21
17.24707031,28,1.5917882310445e-21
17.26074219,28,1.2349689416229e-21
17.27441406,28,1.1040249521527e-20
17.28808594,28,2.4076870199055e-21
17.30175781,28,2.7658971167896e-21
17.31542969,28,1.7268599709682e-20
17.32910156,28,5.6938031510929e-22
17.34277344,28,3.6869291251006e-21
17.35644531,28,2.63908583632e-20
17.37011719,28,5.0634282646235e-21
17.38378906,28,4.4886156893345e-21
17.39746094,28,4.5569332871991e-21
17.41113281,28,2.0202393518421e-21
17.42480469,28,5.7072455510308e-21
17.43847656,28,2.0739509727903e-21
17.45214844,28,4.1239548308258e-20
17.46582031,28,1.1747365832019e-21
17.47949219,28,2.1208357335439e-20
17.49316406,28,1.0251770937653e-20
17.50683594,28,1.0027859494353e-20
17.52050781,28,4.5126235353795e-21
17.53417969,28,8.4655382973179e-22
17.54785156,28,3.0766038439524e-21
17.56152344,28,1.5252184613451e-20
17.57519531,28,6.2372902922138e-21
17.58886719,28,5.1441277420186e-20
17.60253906,28,4.4096476522088e-21
17.61621094,28,8.7155339029569e-21
17.62988281,28,1.2582376509769e-20
17.64355469,28,1.6113049845754e-21
17.65722656,28,1.5543230649136e-20
17.67089844,28,5.4295968234478e-21
17.68457031,28,3.8998900859783e-21
17.69824219,28,2.2037348050061e-20
17.71191406,28,4.7091690168193e-22
17.72558594,28,1.5404657039419e-20
17.73925781,28,4.1770703187926e-21
17.75292969,28,2.653149113933e-21
17.76660156,28,6.2195632711148e-21
17.78027344,28,2.1013177848395e-21
17.79394531,28,3.8923069445054e-21
17.80761719,28,9.9840185363787e-22
17.82128906,28,3.5949597763768e-20
17.83496094,28,1.5218844496548e-20
17.84863281,28,2.7946846290223e-20
17.86230469,28,1.1350572645768e-20
17.87597656,28,7.7902407944411e-22
17.88964844,28,1.4255958552193e-20
17.90332031,28,1.4422824758283e-20
17.91699219,28,3.5707864612011e-20
17.93066406,28,9.2934420810397e-21
17.94433594,28,1.3819322723268e-21
17.95800781,28,4.5384065554357e-21
17.97167969,28,1.8200570241893e-20
17.98535156,28,1.2219070242276e-20
17.99902344,28,9.030175039266e-21
18.01269531,28,8.9430647578629e-21
18.02636719,28,2.878275185835e-21
18.04003906,28,2.3070185318536e-21
18.05371094,28,9.5350883222017e-22
18.06738281,28,4.2155382263102e-21
18.08105469,28,1.8178528323467e-20
18.09472656,28,1.2892476943164e-20
18.10839844,28,2.5945730334524e-20
18.12207031,28,8.9284889425156e-21
18.13574219,28,2.1287853031742e-20
18.14941406,28,6.0337180708594e-21
18.16308594,28,1.9779739632245e-20
18.17675781,28,2.3976876541541e-20
18.19042969,28,9.7993884642783e-21
18.20410156,28,1.1055115470982e-20
18.21777344,28,3.5952180124188e-21
18.23144531,28,7.0128060704105e-21
18.24511719,28,4.5103250601856e-21
18.25878906,28,8.5388436498466e-21
18.27246094,28,1.7125253327125e-20
18.28613281,28,9.5505429800948e-21
18.29980469,28,4.1162291774466e-21
18.31347656,28,3.3377736470327e-21
18.32714844,28,1.8234249137247e-20
18.34082031,28,1.6900642030482e-21
18.35449219,28,8.6145786711643e-21
18.36816406,28,3.3031491747118e-21
18.38183594,28,3.0386029588485e-21
18.39550781,28,1.579263088676e-22
18.40917969,28,5.8910367326945e-21
18.42285156,28,5.5474720464242e-21
18.43652344,28,1.1862952336645e-21
18.45019531,28,2.7197607065757e-21
18.46386719,28,6.7740391461038e-21
18.47753906,28,6.7354219020005e-21
18.49121094,28,2.1527169799779e-20
18.50488281,28,3.7834778364971e-21
18.51855469,28,4.6503509742896e-21
18.53222656,28,1.398839273983e-20
18.54589844,28,1.0149482130622e-20
18.55957031,28,2.0010263931621e-22
18.57324219,28,4.6914215345604e-21
18.58691406,28,1.8690815969212e-21
18.60058594,28,8.9246474602079e-21
18.61425781,28,1.9236119207695e-20
18.62792969,28,1.6193041594508e-20
18.64160156,28,9.5366976290537e-21
18.65527344,28,1.0680366791955e-21
18.66894531,28,1.1869399108155e-20
18.68261719,28,3.8877501262195e-21
18.69628906,28,9.2730648710174e-21
18.70996094,28,1.0908954693207e-20
18.72363281,28,2.8170380253721e-22
18.73730469,28,1.2016688607915e-20
18.75097656,28,3.7780334106935e-20
18.76464844,28,3.7155914646089e-20
18.77832031,28,9.7150034284913e-21
18.79199219,28,6.3979315864683e-21
18.80566406,28,2.1143902895988e-20
18.81933594,28,2.7594758984748e-21
18.83300781,28,5.3726207125201e-20
18.84667969,28,4.3323185933603e-21
18.86035156,28,4.1595524947352e-20
18.87402344,28,2.39839982561e-20
18.88769531,28,1.1975473657732e-21
18.90136719,28,4.5555545769752e-21
18.91503906,28,2.9630349054246e-22
18.92871094,28,2.8658689569598e-21
18.94238281,28,2.6179452599994e-22
18.95605469,28,9.8438812503729e-21
18.96972656,28,5.5555326420023e-21
18.98339844,28,1.5642680577149e-21
18.99707031,28,3.7381538254184e-21
19.01074219,28,3.597457484913e-21
19.02441406,28,6.6538050538116e-21
19.03808594,28,5.8492958835615e-21
19.05175781,28,8.7142462798347e-21
19.06542969,28,2.7581358130267e-21
19.07910156,28,6.7002791718543e-21
19.09277344,28,2.7380393604151e-21
19.10644531,28,5.8858549702679e-21
19.12011719,28,1.440709562731e-20
19.13378906,28,3.8343274026553e-21
19.14746094,28,2.7149769412681e-22
19.16113281,28,9.8901509748538e-21
19.17480469,28,9.1730419404471e-21
19.18847656,28,1.9921631344088e-20
19.20214844,28,1.7335714080452e-20
19.21582031,28,8.7293608546419e-21
19.22949219,28,3.8027236720561e-20
19.24316406,28,7.0427070630524e-22
19.25683594,28,1.1446846868743e-21
19.27050781,28,3.3015910112481e-23
19.28417969,28,7.2936839228152e-22
19.29785156,28,2.4382720516988e-21
19.31152344,28,1.1907598512577e-20
19.32519531,28,4.0040297755858e-21
19.33886719,28,7.5990940290373e-21
19.35253906,28,4.6985660003223e-21
19.36621094,28,1.0920267988048e-20
19.37988281,28,1.2939070368993e-20
19.39355469,28,1.1428613683436e-20
19.40722656,28,1.1681917737771e-20
19.42089844,28,4.3420428488742e-20
19.43457031,28,2.7117075300309e-21
19.44824219,28,3.8450413587709e-21
19.46191406,28,3.5543459259572e-21
19.47558594,28,7.1139900789185e-22
19.48925781,28,2.2820264873668e-20
19.50292969,28,6.0055632452934e-21
19.51660156,28,2.3182839276734e-20
19.53027344,28,3.6449381809612e-22
19.54394531,28,9.6882085673875e-21
19.55761719,28,5.2491551623069e-21
19.57128906,28,1.2486572044211e-21
19.58496094,28,1.6116704000339e-21
19.59863281,28,1.2302803608705e-20
19.61230469,28,4.9370310250177e-21
19.62597656,28,8.2847283142889e-21
19.63964844,28,1.156238099702e-20
19.65332031,28,2.6590564711086e-20
19.66699219,28,3.5063132896363e-21
19.68066406,28,4.9534247420309e-22
19.69433594,28,2.4719502782606e-20
19.70800781,28,1.1578648617895e-20
19.72167969,28,1.1636402369308e-20
19.73535156,28,1.7354748846295e-20
19.74902344,28,2.3831081941923e-21
19.76269531,28,4.0378585710585e-21
19.77636719,28,4.9675750484875e-21
19.79003906,28,6.1653811417514e-21
19.80371094,28,5.5169970033114e-21
19.81738281,28,1.9671506733611e-20
19.83105469,28,6.4323074311018e-21
19.84472656,28,4.8144139094742e-21
19.85839844,28,1.6555408895806e-20
19.87207031,28,6.6235557567554e-21
19.88574219,28,1.2322503347608e-20
19.89941406,28,2.6020694872126e-21
19.91308594,28,4.1161279008596e-21
19.92675781,28,1.3953797904722e-21
19.94042969,28,1.2620429938106e-20
19.95410156,28,4.7785150339074e-21
19.96777344,28,2.5793392755605e-20
19.98144531,28,5.9302484871365e-21
19.99511719,28,2.6654149534322e-21
20.00878906,28,6.2594827895694e-21
20.02246094,28,7.5898446402064e-22
20.03613281,28,5.8441624035877e-21
20.04980469,28,8.7979210058615e-21
20.06347656,28,1.4631150017805e-20
20.07714844,28,7.503693585098e-24
20.09082031,28,2.0143492855354e-20
20.10449219,28,1.0048194730973e-20
20.11816406,28,2.2514979395363e-20
20.13183594,28,3.456655259612e-21
20.14550781,28,4.5510607468792e-21
20.15917969,28,8.0305765150413e-22
20.17285156,28,3.9000790021853e-21
20.18652344,28,1.4689451769607e-20
20.20019531,28,4.1997518611379e-21
20.21386719,28,7.5430691560159e-21
20.22753906,28,1.7125051187773e-20
20.24121094,28,2.972716458614e-20
20.25488281,28,1.4801216285479e-20
20.26855469,28,8.2288415648414e-21
20.28222656,28,1.8652361814586e-21
20.29589844,28,5.8450469302856e-21
20.30957031,28,9.765406596281e-21
20.32324219,28,8.2832284372466e-21
20.33691406,28,2.0109268912429e-20
20.35058594,28,1.1462377504556e-20
20.36425781,28,1.2983533374596e-21
20.37792969,28,4.9752773361256e-21
20.39160156,28,6.1565634200403e-22
20.40527344,28,1.6376508427772e-21
20.41894531,28,1.3432937722483e-20
20.43261719,28,7.5076252862418e-22
20.44628906,28,1.3991538964732e-20
20.45996094,28,6.3928094016168e-21
20.47363281,28,3.8077598491783e-20
20.48730469,28,1.7893896570282e-20
20.50097656,28,9.0630735650783e-21
20.51464844,28,5.6292936363195e-21
20.52832031,28,5.0093992017896e-21
20.54199219,28,3.5968996568924e-21
20.55566406,28,2.1658849967863e-20
20.56933594,28,4.4223623061929e-22
20.58300781,28,2.6100873902269e-20
20.59667969,28,5.4995728115536e-21
20.61035156,28,2.5659582151013e-21
20.62402344,28,7.7412891923906e-21
20.63769531,28,1.3521585418324e-20
20.65136719,28,3.913452701131e-21
20.66503906,28,5.6299409006277e-21
20.67871094,28,3.4250640772454e-22
20.69238281,28,4.3202146897249e-21
20.70605469,28,1.151665747616e-20
20.71972656,28,2.1179315147281e-20
20.73339844,28,7.9541356106792e-21
20.74707031,28,5.5610028772113e-21
20.76074219,28,1.9865833983854e-21
20.77441406,28,2.4315240465879e-21
20.78808594,28,1.457479613146e-20
20.80175781,28,5.9922984375783e-21
20.81542969,28,7.5220390156197e-21
20.82910156,28,3.6834251655872e-22
20.84277344,28,1.3129005906713e-20
20.85644531,28,1.7442091248776e-22
20.87011719,28,1.9599782787316e-20
20.88378906,28,1.9934302136384e-21
20.89746094,28,1.0994126340505e-20
20.91113281,28,8.0620939268172e-21
20.92480469,28,7.2290161289455e-21
20.93847656,28,2.4570028067396e-20
20.95214844,28,5.6889126571e-21
20.96582031,28,2.4274776064667e-20
20.97949219,28,6.5589276109176e-23
20.99316406,28,1.5327437819322e-21
21.00683594,28,1.6417443519089e-20
21.02050781,28,1.11844862199e-21
21.03417969,28,5.1116583203551e-21
21.04785156,28,1.1693852480888e-20
21.06152344,28,1.3242297551608e-21
21.07519531,28,1.1527171819534e-21
21.08886719,28,2.2752501917292e-21
21.10253906,28,1.8155655222703e-20
21.11621094,28,1.2953506487794e-20
21.12988281,28,1.7901916385581e-21
21.14355469,28,1.7533106512515e-20
21.15722656,28,3.3198565532367e-21
21.17089844,28,2.4269094277912e-20
21.18457031,28,1.0798236126879e-20
21.19824219,28,1.4246119337852e-20
21.21191406,28,2.945422978972e-21
21.22558594,28,2.3241704829142e-21
21.23925781,28,1.0415821074561e-20
21.25292969,28,4.5377217156061e-21
21.26660156,28,6.4741967443766e-21
21.28027344,28,3.3274628068602e-21
21.29394531,28,3.3268800915163e-21
21.30761719,28,1.9484100358836e-20
21.32128906,28,5.5851545440851e-20
21.33496094,28,5.3416758530038e-22
21.34863281,28,3.1456152071416e-20
21.36230469,28,8.6389352633134e-21
21.37597656,28,4.2328959100465e-21
21.38964844,28,8.1388684405248e-22
21.40332031,28,8.3182580648891e-22
21.41699219,28,8.068174141745e-21
21.43066406,28,1.5940034542077e-20
21.44433594,28,1.1757581415695e-20
21.45800781,28,1.8461151687305e-20
21.47167969,28,3.8701110307654e-21
21.48535156,28,1.0973627575436e-20
21.49902344,28,9.1553171564277e-21
21.51269531,28,8.4127812478285e-21
21.52636719,28,1.5006437192014e-20
21.54003906,28,6.7441393280897e-21
21.55371094,28,3.4357280786505e-21
21.56738281,28,1.4559327838027e-20
21.58105469,28,4.6320271545357e-22
21.59472656,28,1.6801441827335e-20
21.60839844,28,3.436046381524e-21
21.62207031,28,7.6492650224759e-21
21.63574219,28,4.3529630057368e-21
21.64941406,28,1.0835833209203e-21
21.66308594,28,8.7507587531607e-21
21.67675781,28,1.2686059434175e-21
21.69042969,28,1.559651530892e-20
21.70410156,28,1.9019159379152e-21
21.71777344,28,2.7695354247026e-21
21.73144531,28,1.6199193225011e-20
21.74511719,28,3.2785374608941e-21
21.75878906,28,4.8258043276768e-21
21.77246094,28,1.6784015059411e-21
21.78613281,28,2.3145401507476e-21
21.79980469,28,2.6937026564644e-21
21.81347656,28,2.7009920883674e-21
21.82714844,28,6.6485462846825e-21
21.84082031,28,1.3508326337519e-20
21.85449219,28,1.6601041665942e-20
21.86816406,28,1.2916971322484e-20
21.88183594,28,2.7583598279841e-22
21.89550781,28,1.0606967554742e-20
21.90917969,28,7.6234291375295e-21
21.92285156,28,1.0164592859736e-20
21.93652344,28,1.9843414939405e-21
21.95019531,28,4.5930084498115e-21
21.96386719,28,2.3965266513163e-21
21.97753906,28,8.7983058423842e-21
21.99121094,28,1.625461422102e-20
22.00488281,28,2.2130413678368e-20
22.01855469,28,2.7028733310521e-20
22.03222656,28,6.6638978303696e-21
22.04589844,28,3.178793587837e-21
22.05957031,28,9.0024954211931e-22
22.07324219,28,7.690232001298e-21
22.08691406,28,1.0245572285344e-20
22.10058594,28,1.8538383040594e-20
22.11425781,28,8.4571818691734e-21
22.12792969,28,8.9772640027223e-22
22.14160156,28,1.134710994323e-21
22.15527344,28,1.2856074154598e-20
22.16894531,28,1.2264055830765e-21
22.18261719,28,4.8192752947353e-21
